"code" "aCy?" "Al" "BB.Car" "Bca" "bCy?" "BE.Car" "Ca" "Ca.allo" "Ca.epi" "Ca.iso1" "Ca.iso2" "Ca.iso3" "Ca.iso4" "Ca.iso5" "Ca.iso7" "Car1" "Car2" "Cb" "Cc2" "Cda" "Ct" "Ct.iso" "Ec" "F" "F.iso1" "L" "L.iso1" "L.iso2" "My.iso1" "My.iso2" "My.iso3" "My.iso4" "O" "Pda.1" "Pha" "Pya" "Z"
"45" "Cbis_P8_R6" 14.104743771219 58.9880126916227 86.2387714763829 78.7825864642321 13.8157121365629 7.10489878640655 58.2684458319467 6.32374648527504 3.52835735149638 2.10286054186604 4.12989678534749 0.63692410643058 0.323517006440929 2.49714689346592 0.232527848379418 6.27899744471374 5.29970426526298 1.00278678326766 22.3531721383045 0.677363732235696 9.85053727565184 21.1988170610519 48.1628009441188 130.214656097892 6.98580942821198 31.7406201104337 25.8072555525849 18.1457265604113 168.496032346676 44.932275292447 76.6152899217365 45.8539629907536 6.04857552013709 11.218402119605 129.110031411595 106.279599027837 105.533241456106
"46" "M_P1_R2" 46.0781887701156 43.8562358634738 242.55500914811 215.061189569735 45.1834666580745 19.8743425977024 124.494823997053 13.0416628932849 5.62351418345617 1.12470283669123 3.24207817707082 0.254280641338888 0.801962022684184 6.08806535513299 0.176040444003845 11.3680713038738 8.86040851625456 0.314616095097931 1.64231377210896 0.425431073009293 17.7208170325091 46.2524469716433 78.9073952633314 40.4466298276419 1.18664901035847 18.4452529489325 25.9682413117901 17.4421878338848 488.548436867948 57.6205182755171 119.754829568749 85.427712298228 24.6308211583932 21.3239169898463 93.2921368305776 127.372325591136 140.039035228602
"47" "M_P1_R3" 60.9274289936719 76.4466350910102 153.324964081844 290.041020146959 26.1987944672789 9.52412287822479 89.6634148915809 10.4765539331509 13.0872162401173 0.271237642282224 4.94039991299765 0.348734111505717 0.397169404770399 6.56782576669099 0.411699992749804 13.1366780878415 7.56186931947177 0.415500597074834 1.96559876289562 0.377795287464526 10.3768717668664 78.9304607798878 101.925479284382 73.3509989962258 3.86477289659636 31.3513998062771 39.7964071484609 16.0620727880751 241.151876326804 56.5760295799895 114.697550699725 28.3156128532045 32.2897339554087 38.2822079134491 150.677261688896 165.198099173308 152.617289549923
"48" "M_P1_R4" 30.1276065724287 46.5190444548725 119.001486569812 231.919314213236 10.4839656570723 9.08714327540398 71.1955696241152 7.04959181435664 6.55259800403581 4.16413260492114 7.74924329490538 1.1725193777472 1.05671499475982 5.27392460855018 1.15804382987378 8.46800572819193 2.36444315787177 0.263015943768607 2.09319836910763 0.414965705704771 10.8324488860637 47.5637984083508 94.0211616516768 60.1930681697925 2.67921668411539 37.556155275033 38.7108833288774 22.4347164746903 198.503251160863 39.205766780525 114.208103230225 42.1200804402274 24.5242243816468 26.489384909211 166.638896556526 146.537022902018 136.917754955831
"49" "M_P1_R5" 33.2636722215272 54.1799961551808 195.217848924571 229.713486168173 15.5421640897136 11.3199962201014 93.8836163179563 10.1155584462242 15.2962088552226 4.42837784234804 7.28701359561915 0.982969487089713 1.01306038975572 5.25587766566337 0.260787823105434 12.7448725132967 12.8591763026537 0.367482196379424 3.64940655462402 0.436318088657169 19.5459479800336 33.9482254390057 82.63323493935 75.7025214612342 3.60979325768828 39.6634149068517 33.8910735443272 18.6886695598567 377.431112456555 62.6956284622714 99.7300562139139 41.2636679578486 21.5462642937797 19.916964227264 85.3305232089644 98.2179706501352 143.565559432293
"50" "M_P1_R6" 33.866588906776 44.7144792267512 137.286263451974 202.266031880145 13.7404847248031 9.59657561972558 64.9488088804005 6.22216269922006 4.46220802548234 3.10110993502795 5.78840616489943 0.707970435327924 0.767798922820425 5.68370631178756 0.229342535387919 8.18155655483123 10.226945693539 0.19602792357102 0.648850531637277 0.254271071843128 6.81796379569269 37.6692499712021 54.110601781692 41.1971364225378 1.8250598016953 23.9765060148526 28.464998847017 11.1928238979288 231.583503593695 40.1691700296228 59.0322031977059 32.5557771244326 21.5334023213961 33.0000581456298 66.7765882476274 104.435478131464 99.5422714171133
"51" "M_P2_R2" 14.5370345639221 33.7217477445655 82.0631787863209 41.4177288281924 15.0195917278697 5.00340698430172 31.743348012416 3.32308229442042 4.44132586016189 11.3301282038334 12.4061738991696 1.90945363584157 1.67209061481154 3.34418122962308 0.105494676013347 6.07111679536742 3.00550336404328 0.0895555764140333 0.531456816937125 0.0738462732093425 5.59023625712049 19.4756617990004 31.5522239594685 12.3010992105472 1.30170362016372 19.235221529877 15.207847022059 9.19684029397242 193.73474684623 16.3499383003954 40.3338551454608 42.6180377021336 10.6995919759941 17.8672949090277 38.4044154941171 44.7709228754948 76.2195653121375
"52" "M_P2_R3" 21.5390422837905 36.5456345045482 106.45622665713 47.9617397502272 17.5713239683554 6.52052967919237 53.8089346257616 5.55635737983408 7.63317606150266 0.272613430767952 1.95786009369711 0.188351097621494 0.247830391607229 3.23170830655827 0.262700215103663 7.9643500234023 4.17987164348773 0.181596260467653 3.53744481507031 0.163568058460771 6.21332271329258 18.6399681398777 34.7091739754974 27.1141825083325 2.18136656270043 16.2676085584387 19.317785163146 11.8053131552559 170.414496600034 14.516581248329 42.4765334581456 34.5686681866823 11.974767411073 15.2458153728649 77.579971897363 69.0886316896914 87.0994874899741
"53" "M_P2_R4" 19.8275701374103 60.0249113522176 136.323057995337 49.3142907638705 24.6833015996333 8.04988532450003 52.6675576579382 5.54022873530091 7.50155058684905 14.4773860382316 24.0464124943672 3.72550052729633 1.97143175799941 7.44594610136701 0.187033269348662 9.62011535107518 4.32041108581221 0.135511727468603 2.40508814146315 0.121318877415348 8.29518928475944 20.5075512873219 45.2657903610139 41.4990345794974 3.01470942586529 25.8648610337291 21.8324773536377 13.3068661443016 288.257827645391 26.4409158451707 71.0275582507527 57.2022427761536 15.553479908924 18.6973368660084 68.2944830789991 70.6562519462844 100.233537190843
"54" "M_P2_R5" 21.292716353009 49.7385416445694 89.2384144028029 54.3877385701875 21.6933857467485 6.27268077938148 37.4746623563517 3.92915853475839 5.58591200610237 9.65021357326646 13.3090860432134 2.04216137857506 1.0661283667561 3.25344337272988 0.225238387342838 7.12995149721465 4.67724818217281 0.174434742313219 2.87176362852158 0.12012713991618 5.81804042172715 18.8230719526467 48.8550384925866 35.635862829769 3.00568224907353 29.7746774523684 22.1313694473543 10.4382489919222 183.610510956272 24.9263104342624 55.3284236183857 39.9847679963797 10.8375262757663 18.3187887780791 52.4229168223753 50.4741095055584 96.8532611381637
"55" "M_P2_R6" 9.02189159253256 30.1784549028378 46.5870286472068 28.4968134245255 10.2286414233809 4.0011264334793 18.6177815725862 1.7838900022316 1.47736242438336 11.2359944929292 17.8941754871739 2.50247104538405 1.69846428381488 4.23108558275777 0.110550929715761 3.4931418388484 2.86323101544951 0.116748565203719 0.485203302050832 0.0552754648578807 4.63843424502821 11.624717922725 24.7488699961993 14.7363376399856 1.17808028818959 16.5494752692982 12.9418041898318 8.99054538851146 126.669340123486 10.6512193774722 35.103212249411 34.1297137041582 4.23758190286528 13.8911139294767 38.1516509330698 30.5213207464558 53.1415676467429
"56" "M_P3_R2" 9.75159293653036 50.0282180211008 37.3933516065421 56.7795260720073 9.14964275526306 3.06144399117888 15.8652004692708 0.905379721537683 0.868532872405336 31.6251242267349 32.6041976465373 5.50070819190046 3.50571450316335 4.95853312609592 0.14738739652939 2.57939253586011 1.7395903148824 0.0799631185227955 0.250447194896162 0.400051504865488 4.6788980883044 14.576567121256 18.5716933610097 14.5489584785902 0.930960140743126 24.9541231376234 17.2159455300431 7.07833300538357 102.815786196843 6.53846014904076 37.3711988335082 38.0910293086319 6.05857316562492 14.7561757327906 29.102457695226 30.3321390062919 55.8468476950178
"57" "M_P3_R3" 12.9670101547999 37.0062847732024 47.5404591209554 76.9237329321128 10.2080718239914 4.17607687288786 34.5000557649897 1.88182122354489 1.24972229973879 0.168881391856593 1.16769419512273 0.115804382987378 0.0723777393671113 1.60678581394987 0.159231026607645 4.12402876372983 2.58439135860403 0.129352103492757 4.65905443446537 0.183356939730015 4.56392516519435 12.5370474417387 24.8015380459846 38.2631834590702 1.70676025802906 20.4551826681 14.1866589472306 5.99358846995403 92.6531795584636 12.7020085922879 36.5114013215548 25.0191078332943 10.3925524845992 7.70258710125992 54.105977686899 50.1607501472293 57.6264285918516
"58" "M_P3_R4" 14.9349099731284 45.4383086840901 46.1031102235173 67.0945273532783 10.2960364208688 3.97322495239822 33.4317134854979 1.99858127377052 1.77596702297925 17.0176227271549 27.277666196957 4.92224843416254 1.99858127377052 5.16959760170839 0.113780617071094 3.72075480539695 2.6496284220251 0.154720185925318 4.01516485158485 0.232508217493105 4.7918811887688 10.2602632512461 23.8328341513973 35.5462400128728 1.93296668644701 31.513665700256 14.0937682022612 7.27238439236677 97.4725008868384 12.7971415276532 37.4330483452057 32.3029167195826 9.41463715911047 15.216211847869 46.0338560967176 42.1816505656115 59.3629516679241
"59" "M_P3_R5" 23.3635386893881 54.8838437196439 83.3817352535202 102.588528328292 23.1394280065162 7.05589948443133 38.54860668766 2.28312795074346 2.17044137806728 21.3124604844079 30.2636938878592 5.17378351069763 2.48400401507926 6.02138251387063 0.916190830019372 6.75579358095312 5.47163447052402 0.157610563025021 3.70231215260526 0.220473729149047 9.93827485462525 13.0649231234961 41.7670929644949 44.3330213713453 2.29725656196971 35.9006220872137 19.5415516804429 11.780764013067 206.693783774285 19.8207167044492 58.2338240077199 60.9138082381806 12.3390940610797 17.1682429198814 49.9786627223214 54.3661025796245 102.062732776713
"60" "M_P3_R6" 13.815159494814 40.3577612525247 45.6002681785428 66.068224831622 11.3640828102502 4.31718515299814 27.5277868102425 1.48087899315408 1.02784693274839 20.508225530193 29.286330614613 4.79824279031832 2.50385461342499 4.77388622793092 0.243565623874027 3.16422612296273 3.16422612296273 0.0740002855927974 7.0213100663387 0.18510987414426 4.99614650994115 8.49344906689996 25.9110731455428 48.0658417350303 1.84329197149762 22.3161210777372 11.7687006678614 5.93986307293004 108.971506655717 15.2104904858208 35.6946911765796 35.3061020035842 7.27216880891435 16.500771397821 42.6744087874681 33.001542795642 52.3485128763834
"61" "M_P4_R2" 29.464523490316 47.7854600865675 19.9217558625587 70.3136671183052 3.96161660373996 0.499709595214683 16.1522509936729 3.0938032138611 7.7321022778768 113.914989097618 104.941516323355 20.0375481868189 12.5676733975197 14.9012574701832 0.416195922237924 4.19459288195343 2.33032937886302 0.0558937890068799 1.11096556042923 0.0962302710376702 5.81211562728187 21.9325118010637 19.8194916662841 24.2128550578396 1.12802021928635 17.7927501986129 16.2300587327871 5.97660946578985 103.850443378036 6.63458481982176 14.0642231924321 33.3922492171194 13.5159103974055 70.8129226383777 46.4592719955494 67.1598750419535 49.8416330679172
"62" "M_P4_R3" 33.3871209036505 31.4156950762676 24.0320759491525 87.0199780905792 5.07788911082138 0.666134301362435 33.3920298412755 6.07968805731557 14.4776503495114 0.45699420272579 2.93808418594556 0.146164137713917 0.262725412093369 4.17215355120104 0.432941876266538 4.99699310944659 2.17168898849367 0.0396792509189112 0.595492796271536 0.153564853547533 5.14458362322771 23.5512291276449 20.908653179043 81.7141847931811 3.97993282239092 9.15061185442962 18.722910891091 5.18675234145089 72.8042920123168 18.6385734546447 31.2681045624865 17.0361621621639 10.7108544286872 18.8015325513298 73.0450345097642 83.058111232503 42.5693210462982
"63" "M_P4_R4" 29.1343887733376 39.6564827363382 27.6839452480468 74.1416419353726 3.16080632918286 1.01036296525718 43.8001205589309 8.04481499389136 17.3686285303455 18.5480540320107 32.2599484742238 6.00356765549255 2.51679444751275 8.50491111390051 0.693577733148124 6.14313546088317 2.15205382387627 0.0490910408942864 0.528532133196119 0.207729964630998 5.92793007849554 20.7771014632418 20.9384172922758 129.797657253429 6.39032095606319 16.0621471763856 17.5881489787706 5.96705832983875 124.388711020048 22.3226673912984 27.8397508306903 25.4137992474116 9.74293458445802 24.4643605309361 82.6841911933552 73.9278217137032 50.6319572381071
"64" "M_P4_R5" 28.8666914798613 38.0810163528141 28.5261479921879 74.9633214622194 4.03776750993424 0.985989016775434 51.6210894467565 9.01837716394661 27.4121211135146 36.2685849517836 51.8863932093126 9.84550065897438 4.08294687521961 9.65822741481715 0.626194910150738 6.46910435415581 2.11190691974159 0.0679841377009408 0.928150400687156 0.403807932714027 6.78033274232826 14.4276588517083 22.8838326400887 163.784067218328 7.55815369223854 15.6281112060878 15.5836500077774 6.71364094486273 148.94501433967 38.3477835426762 26.2987988005716 26.7656413828302 9.11454565362159 33.2673048105512 55.6733662697124 58.1038542924011 52.6198282002983
"65" "M_P4_R6" 22.9055050477264 34.2498869179681 18.1211975007666 78.4374347592426 3.22488306361432 0.802414649480439 29.7591803116784 4.32664139015769 5.23446346755685 37.2303628550399 55.3964620846976 10.3414455370108 4.36140904418574 9.33511510653219 0.434595675350661 3.94005768529324 2.66339094927644 0.0897521191179466 0.756825666778038 0.177701342810048 3.91804618984468 12.2383914694025 14.5981659140308 59.416454185289 2.6137202068405 10.0372419245459 11.401954642357 4.51235656695595 91.7439130296215 13.427012223625 22.8699437710597 28.8790820285181 8.51844873859489 32.0369738995209 53.6957731555351 50.3867899358663 35.9007490766105
"66" "M_P5_R2" 15.8064581145877 33.553574634982 10.3913126436047 47.5168666280539 1.82382209014473 0.509655660994237 17.6212261612158 1.66029654709994 1.66029654709994 61.0547474093647 57.4274492879912 10.4934013297006 5.63928309963255 7.08284142752978 0.208559418478071 3.72817495944245 1.21165686181879 0.120590211410262 2.46072468141768 0.122682010869454 0.307574434154002 7.3165433579058 9.88726926537202 24.2204628650688 0.958726655075642 6.61751055301034 9.87966364252248 5.12624056923336 52.9866866110757 2.46991591063062 10.2058789514737 32.3419177731632 7.17673679692671 58.4338769186761 35.187702449666 40.2827543880792 28.0545165698044
"67" "M_P5_R3" 18.868437753695 14.01927585483 11.4816635166725 35.9305810077586 2.04368469372515 0.633074178864149 32.5506662418551 2.7970631231829 2.24430027714527 0.216117804465841 1.32995571978979 0.116371125481607 0.0997466789842343 1.44217073364705 0.199493357968469 4.16789282170621 1.13669804228351 0.148554454908485 7.56076072491437 0.153776130100695 0.217867124771007 8.43051048026938 9.15535685500807 56.2739428328071 1.43590862635352 3.31536928999358 6.67810099841563 2.84174510570878 34.5272030343617 10.7512689832649 11.5090676781206 7.43589969327131 6.82018825370107 15.696323597586 51.9435038641763 66.9925563855731 19.9869405768184
"68" "M_P5_R4" 16.7202073935035 20.5879815817496 10.8722979477086 26.2116915933136 2.38205694373201 0.665650894757672 31.1171475393254 3.16459147220225 2.39948138208753 9.04512347371226 15.1299518867189 2.57974292164335 1.01747624549288 3.45300993549157 0.220319659457119 3.14982423312799 0.867342904774375 0.200455083651669 6.50254685083709 0.160232479605177 0.196293394238411 6.29964846625599 8.17858883956734 52.2452870208967 1.79588025395072 5.15840780207918 6.20834921312184 3.74326937849994 49.164647812737 6.34529809282306 10.6363629901279 21.455324486524 5.6149040677499 21.3673239974205 62.8542450435071 47.5695899212647 23.1900102960728
"69" "M_P5_R5" 29.0119753751303 31.2696105881373 20.8267621336681 58.1583170845072 4.44768680153194 0.91410462508389 54.2259700023838 6.65112904418263 6.58690140319804 34.0121041036206 48.2135491657703 9.30587153821261 2.97944890122988 5.44150847230607 0.189114720676867 6.01807850070783 1.42319424003226 0.165802584196879 14.4804614745532 0.517389330153692 0.191114655090046 5.81476503784608 16.3595891751805 120.138310880973 3.88915861024407 8.70181621048294 8.94579236591704 9.14910582877879 117.47451884152 16.6717039546636 17.4442951135382 35.6611813859511 8.66115351791059 47.0964497652769 53.2092633041329 55.5710321714182 41.9638987346654
"70" "M_P5_R6" 18.6647404541015 27.5998375972823 11.969106186277 47.9071259606338 2.876644586116 0.587316547211563 25.535464749203 2.96889996797721 3.18242676370365 39.5814328735642 54.4873582300291 10.1322852109094 4.02483384821344 8.01456740123898 0.438753689848849 4.96663744202302 1.63332372254448 0.0836407631310229 6.1398211485991 0.166726402142563 0.179998940851841 6.86662626212578 10.2675908955738 57.3983297049358 2.32191943681673 5.93329842067179 7.76662096638499 5.59996704872394 71.6329118315937 6.23329665542486 14.9332454632638 29.2664944570215 6.89995939932057 48.4013481986706 40.7710180120567 48.173577148324 28.6998311247102
"71" "M_P6_R2" 13.987235827949 35.6965112663828 10.4723098319868 27.2106042599525 1.50106921080428 0.330487095289524 13.3142495878205 1.60498908318338 1.81978316123023 103.51582936316 93.5935362578294 18.4006926860132 10.5398260797154 10.3936467766002 0.334124121406206 2.0398006437933 1.42786045065531 0.130624419264817 1.04367373544688 0.0656315238476475 3.05970096568996 7.95522251079389 8.97598360994793 21.3378031539707 0.920261780648534 10.8789367668976 9.72304973541475 3.84162454581072 53.2727934804018 1.56384716024153 5.54145841563848 30.4270262699168 4.41956806155216 84.5590689532957 29.0381418108845 35.6588381437662 28.5572090131063
"72" "M_P6_R3" 22.1559331746238 27.8961625081733 16.5794359470244 48.0326318675683 2.01658792966636 0.578352416756666 38.1017513723007 6.07920276447402 5.29725950812755 0.475662811724112 2.4015171226071 0.0556873535677009 0.17634328629772 2.88182054712852 0.387491168575252 2.85572090131063 1.42786045065531 0.0746425252941813 0.305216585744021 0.120655932730019 3.35811624505972 16.2881858815495 15.5417493987061 81.0811979536735 3.51199162511204 5.42058134045073 12.0046045295836 4.20425577137398 49.6578134505681 14.1728370657639 15.838674258195 17.0549998272718 4.97106971709628 10.569883619162 58.4505530051093 77.783502530756 32.0739764193499
"73" "M_P6_R4" 16.8372112621972 21.1231987204788 10.7768124220417 25.0239397367069 0.871927011792354 0.345877425707418 29.5390808493191 3.88333087801018 3.34434453407512 8.62115230128326 14.7077541852329 2.65023529115387 0.859748948618367 3.08931197133511 0.326021008038769 2.0074529280455 0.958783488021731 0.18325548779655 0.404717072065552 0.113055672142476 2.36699673605365 11.8050216962676 10.0296658964614 61.8557738844776 2.84406792510798 7.7301918721752 10.7263902722431 3.1460083200713 39.1003891208862 9.34813900821188 9.52791091221595 19.7149854724468 3.92501990408896 13.2054321186291 45.7583578064125 39.3091932833611 24.3590929925521
"74" "M_P6_R5" 19.767357070576 29.6151688381485 20.0470235930065 38.3259869622062 1.75210664943742 0.625619460840095 38.6200920787406 6.06575679462646 5.70432569028343 21.3008635624771 28.0344821803461 5.65325390380018 2.15090793073704 3.91877746284967 0.483217672110787 3.29057431534983 1.36547641657374 0.0982956308422989 0.60473530120512 0.583396945597169 3.29057431534983 8.3495525144591 14.8457832232896 95.835394877545 4.19310149565384 8.7077102630686 12.8041395127898 4.07404439043313 56.857542591759 15.1097800194635 11.2371993626232 40.6061347486027 5.12613277697355 25.5442510950484 50.1707446657239 65.5431831989716 32.0327336412626
"75" "M_P6_R6" 19.5953824602027 33.8022058368416 16.8566300113634 40.5930796011958 2.42517109655974 0.469871219828945 24.8690233787212 3.44688339950667 9.3933934808541 31.9663796812329 46.2544041420263 8.81372892228243 4.11420454986234 9.47256717665901 0.455248750878239 3.60900577094972 2.99676372052075 0.0934895558207366 0.553969508590584 0.130071071679497 4.31791761881485 9.11918422481046 11.4956016506612 87.3420013416293 4.08216277908281 7.70136052908021 11.3103663000299 4.31791761881485 81.5893090361134 9.69920300942738 15.8860700453412 30.6765490530726 5.54240171967279 39.6336795486718 40.4043344287849 48.1108832299156 36.6378532283021
"76" "M_P7_R2" 14.7667449947054 34.9988808178891 9.47767320397358 21.3755673964789 1.95116150080191 0.322187191069924 14.67736829735 2.03195270483789 2.03970824951285 113.172785669263 93.3030802120315 19.799905555157 11.2804397297203 10.3730410027507 0.255932974273475 4.37486010223614 1.41409619466219 0.0935587817043506 2.11632252254452 0.0930665360994454 0.349104998057228 5.92152781514791 9.79229262165933 28.645008522988 1.75442702535004 4.0213360535706 7.07048097331094 5.39124174214959 55.1055610857421 2.34209682240925 13.7432473918731 25.7188745404185 5.83314680298152 154.45321332082 25.8176925492281 33.6686867747243 29.47506755749
"77" "M_P7_R3" 27.07718956606 22.8830078456484 22.5546405275238 23.5232196866572 3.00239884305388 0.706936494146269 45.056303009864 6.11155421208579 3.38396319141743 0.272272900458874 1.33705442189625 0.0374375238130951 0.0826542733535867 1.67253353139022 0.408409350688311 6.42718864429834 1.38516996644361 0.238955794238529 8.16455606172491 0.136136450229437 0.321359432214917 18.1180231610824 18.6343018518226 76.1106603543172 2.65967362772575 4.82039148322376 10.1394441543672 4.70957788590827 43.7159641409603 10.0286305570517 18.5612775503444 18.0626163624247 7.81235861074195 16.279979291287 69.6631671999259 115.474271717269 29.7534508792087
"78" "M_P7_R4" 19.4921944860133 24.6844006390987 17.1868022391819 6.62991613067031 2.28586502501222 0.452946471896448 35.5405468575443 4.02325241551299 2.4059558257178 1.53370597953612 3.39087127703127 0.403415553859026 0.174449969236336 1.6536403333861 0.381609307704484 4.22451151877193 0.786918812320261 0.230582579920898 7.73051071331747 0.127203102568161 0.215367253898177 12.0522828623787 11.8463350020972 65.0995721680382 2.87006150545656 3.8517605024097 7.70352100481939 3.06484169008944 31.4767524928104 7.786354564011 9.89861032339696 29.1159960558496 3.60325982483488 12.0278385965883 67.6389041078732 73.0160554804657 19.1759689528569
"79" "M_P7_R5" 19.204996807109 23.6174393380949 15.0420297564314 6.66003557403484 2.32911663405364 0.371102707806697 35.2461115614656 4.06988250897296 2.67275866260911 5.2383211221724 7.06065657395133 1.10412089137194 0.500248947547159 1.57578418477355 0.164367511336924 4.11269202266825 0.977273351921168 0.175614075990167 11.0505873091631 0.535981015229099 0.183238753485219 6.27083734149416 10.36707223393 84.0795562527365 4.39429947903657 4.68276814462226 6.14867817250402 3.86837368468796 39.4166918608204 9.8134532422084 9.60985462722482 17.6723597805745 3.74621451569781 18.9206504487146 54.2577476102844 51.0579317255753 21.5000137422657
"80" "M_P7_R6" 18.5064920236271 32.0182623026525 17.465835695617 20.6337362248005 2.79033582617882 0.422360180406101 27.8273039175726 4.15166868247989 3.67442414076008 30.0484646042235 40.7559662019072 7.2519640512462 3.15770824596569 6.70295341302717 0.186591850897973 6.86981873160359 2.78064091517288 0.134671936481474 3.7660452256548 0.172238631598129 0.188102179555813 13.6578539068786 13.559845662399 48.2758788162283 3.14361424269539 6.29733383730329 9.40510897779063 6.9107105097679 71.7241789001947 4.70255448889532 14.5983648046576 24.3306080077627 6.37911739363191 56.0238186800262 67.4800609038719 61.751939791949 33.9810676545392
"81" "M_P8_R2" 10.8693681192837 50.3055373259402 64.5546957638116 84.3246615425732 11.0934788021555 5.5633053627247 21.2732651547814 1.773588665599 1.74419216837913 134.86133041237 108.463275908924 23.9777428990097 13.7379630340873 12.792375706848 0.333160301825226 4.29914136969744 6.02996451853667 0.25392812931809 6.10195891818274 0.440947458298094 7.92828668177969 10.6641039170417 24.6566242080316 44.8368057051106 2.88164638913744 23.2265299973264 12.5624260802847 9.04494677780501 151.419109021032 18.4807245892189 41.428089562539 83.6378411922957 6.47662855694679 121.131491712497 41.9668160263768 49.7879044676561 63.0354624206287
"82" "M_P8_R3" 21.6273683532138 54.0883661236308 103.493740392809 73.5545189786414 17.9334376702958 10.0283233981181 79.2182498018565 8.03384026270719 4.27742078838041 1.41712357422591 3.64700919837551 0.45327114322667 0.276130696448431 3.26667823911635 1.18788299604231 7.06532993272455 5.99662456474941 0.656442085946067 20.7058039345885 0.281340709588968 6.05599708519247 53.6133859600863 67.6487517297115 137.3590136038 6.70723420561457 12.3494842521572 21.2553623186167 12.3494842521572 162.79945105488 31.3486907939375 65.7253801304713 115.538924782202 8.72776050513033 10.1425656877282 125.36211190032 246.667197525549 71.6032596543346
"83" "M_P8_R4" 13.5326719446213 43.800510023749 69.3401254516092 52.7471988845518 15.378036300706 7.00849900804839 42.7582678436007 3.39366855940746 1.68705425503685 6.18097558946835 11.9022900195933 2.24451566104903 0.875312207685787 3.78486954608268 1.54035388503365 4.2908896588151 3.00919534514306 0.554947834408851 8.69057704407661 0.141810357669764 5.0710514149633 27.9186457021606 45.2776063830659 64.2198354249929 4.14321518870922 18.8353338270066 18.7796079872817 14.6558958476412 120.423539645447 18.6124304681071 38.5622810896111 143.884118169618 4.45806717798972 14.8505850465001 93.8633131785199 98.0519397300968 67.9855244643432
"84" "M_P8_R5" 12.7641821148414 30.5161924080787 69.276734132506 69.473388684546 14.3668596897991 5.2676656268839 30.9327385284164 2.91308314296737 2.56771761570835 18.6197066870079 25.8373456769717 5.25055707383637 2.34748452586202 5.35566832126303 0.32033903977648 4.39205012228422 5.81804042172715 0.357814856027117 3.78232282780891 0.125132437412688 6.55955537743747 22.3024882832874 38.9047462491424 36.3358162302382 2.57335808996021 13.4613484267413 13.7465464866298 7.70034761699182 138.606257105853 17.340042041226 35.4786386501401 88.9247550732611 5.24764430194998 31.7655592641159 60.4130268213247 59.6335038945979 58.2374438292492
"85" "M_P8_R6" 17.1446900137335 52.0634444771085 122.320961241036 63.8744767921499 26.1804050209714 9.85441230181512 74.0706014508214 7.6228292658292 3.66706205213312 15.0278634097776 21.6579521200569 4.53824253965645 1.96522109976195 5.66773817173613 0.567280317457057 10.5627609083269 9.35064080409265 0.325874722755511 32.6041185075907 2.6388664767422 10.1587208735821 22.8571219655598 53.6105343144852 190.47094115947 10.0204006013021 24.4155620995753 23.0302819804504 14.3722812359202 247.099341248893 49.7546442785671 68.3404858768253 89.9277677331873 7.50360064525953 30.9612403794813 95.447390724006 86.3759444981707 85.3101673361045
"86" "pH_P1_R1" 33.396533824347 37.6442006720195 69.6398897010507 34.6229274418219 9.45845888032204 2.61591463851662 26.181537617443 2.47111236482886 8.19449451559984 3.94663193804279 4.35508026280789 0.617778091207215 0.679045339921981 2.36389467957802 0.16337932990604 5.17825944329171 4.24733639730669 0.159681153810699 0.214340048915023 0.158273725846477 6.22554787002487 23.7385376726182 39.9587166149603 17.4925228067152 1.40696161830722 20.829403153915 19.2584705138153 9.71650929246872 170.882561628627 21.8185088902741 41.4260755463337 12.1019995978054 16.9893455892267 18.2883264592992 46.5159607769132 48.7026085057424 87.5649490129667
"87" "pH_P1_R3" 19.1176539298522 34.5660048584966 99.0459760633828 40.2945654370367 11.7338893880829 4.64386311843712 43.2758021548039 3.58879830499588 3.18837450527528 10.5912095026099 8.02849718439803 1.38646740653258 1.95707132113443 3.83906317982125 0.150158924895225 5.36172352590541 5.87508003370487 0.16996205661288 0.840516183957535 0.195206602363793 7.9855456768804 20.7053791479113 35.7672667129212 13.649091309149 0.885235182946312 19.2223492364907 19.1082700125353 11.4079223955434 250.061658910312 23.8995974186635 44.4338577306417 24.9833500462401 11.6360808434543 19.8778346315326 45.7969719451977 45.017449018471 88.5825174013948
"88" "pH_P1_R4" 35.3452080854833 9.11506264429962 102.454121874228 44.4471968370903 33.0302663418653 3.79459710645289 39.2029256206109 3.44630252936856 2.83900279998127 0.202433243129099 0.938105273037288 0.157996677564175 0.207370639302979 1.19978727025295 0.064186150260446 4.72632877852573 10.465442295307 0.0705921557045746 0.690928193853982 0.207370639302979 5.00765787248559 11.4782270335625 32.9829707811927 7.55442182353156 0.588919980866708 7.14575898658056 5.57031606040532 4.83886041610967 171.329418221558 25.8260108255156 21.4935427785337 11.3094295771866 11.6470244899384 15.3789600660436 27.1054171164019 26.5287061139253 56.6034137047248
"89" "pH_P1_R5" 37.3929556697168 32.0622129146165 125.735295438611 40.3738854477395 25.2345099611586 6.56281989447599 53.0452462497342 4.42336269190371 3.23978718704059 0.546651398432545 1.56974208907694 0.105318159331041 0.310939327548787 2.1615298415085 0.170515115107399 5.82949325720299 5.14367052106146 0.188222588389461 0.701808952812312 0.255772672661099 10.173037252766 21.3176567150658 42.3944422732318 17.3888898070355 1.11387906237238 20.5175301895674 20.4603782948889 10.4016448314798 275.014917192753 26.1184158680565 49.2649332128331 30.8620231263688 14.8594926163998 9.958482113632 49.9876749233293 62.094064943823 101.558916843625
