ID;treatment;time;rep;salinity;pH;temp;O2;NO3;NO2;PO4;Si;NH4;P;aCy;Al;BB.Car;Bca;bCy;BE.Car;Ca;Ca.allo;Ca.epi;Ca.iso1;Ca.iso2;Ca.iso3;Ca.iso4;Ca.iso5;Ca.iso7;Car1;Car2;Cb;Cc2;Cda;Ct;Ct.iso;Ec;F;F.iso1;L;L.iso1;L.iso2;My.iso1;My.iso2;My.iso3;My.iso4;O;Pda.1;Pha;Pya;Z;EPS.prot.col;EPS.prot.bound;EPS.carb.bound;EPS.carb.col
TC/pH-R3-P3;TC/pH;P3;R3;68.8;7.924;23.1;0.6;0.17;0.31;13.97;177.08;126.83;326.898;1.82426834629935;5.20624208047707;6.68824607273051;10.8220421972365;1.43612614495906;0.587512831406405;4.85365237832686;0.264744675181465;0.175817617620511;0.0237591375162853;0.164277465112601;0.0162919800111671;0.0101824875069794;0.226051222654943;0.0224014725153547;0.580190425016018;0.363585999676704;0.0181979457956795;0.655460698111248;0.0257956350176812;0.642077403684393;1.76377889204869;3.48921303035155;5.38306931048314;0.240116162189601;2.87774450807945;1.9958550620551;0.843210084356612;13.0349448820265;1.78698650904933;5.13661922947514;3.51982191176384;1.46207987104036;1.08364115287137;7.61191834212085;7.05688262967454;8.10719420555715;731.8804036;276.446529440435;36.7889829;104.520637
TC/pH-R4-P3;TC/pH;P3;R4;71.4;8.034;24.1;0.6;0.21;0.13;34.86;201.99;120.02;260.29;1.93012960448262;5.87227006567694;5.9581864277215;8.67103543150484;1.33061965157514;0.513484120071095;4.32058445903199;0.258288860824049;0.229519061969885;2.19929129018497;3.52525935293021;0.636132219108734;0.258288860824049;0.668098662280027;0.0147045638587949;0.480855861457417;0.342427658916646;0.0199954343081291;0.518904269317041;0.0300484565810156;0.619284063998189;1.32599646644318;3.08006267443879;4.59385763291073;0.249809087078718;4.07270343264691;1.82142371764173;0.939854638303134;12.5969664312102;1.65385273561869;4.83770139405644;4.17470316083485;1.21671104338468;1.96648396331104;5.94923629406759;5.45139225272302;7.67183669870698;989.5160875;174.605736830926;39.4424075;141.890219
TC/pH-R5-P3;TC/pH;P3;R5;NA;7.997;23.1;0.1;0.14;0.16;33.71;210.61;110.68;306.58;1.97980157601754;4.65079891101452;7.065680120665;8.69324346649271;1.9608106736097;0.597909465052205;3.26656818935456;0.193469849547436;0.183920908475352;1.80599537667671;2.56451343488093;0.438420946613932;0.210491874936803;0.51024559033004;0.0776370426295505;0.572478807968216;0.463660522156076;0.0133557525348538;0.313730018901892;0.0186827107932073;0.842158907589608;1.10710777739308;3.5392993148909;3.75673337620191;0.194667093130463;3.04218077292201;1.6559304362717;0.998289491580939;17.5150127859367;1.6795865853613;4.93467270008967;5.16177173134979;1.04560178976013;1.45481876021083;4.23513905750263;4.60692607400095;8.6486881071562;439.072209;250.585594135688;37.0752725;173.390062
TC/pH-R6-P3;TC/pH;P3;R6;69.9;8.058;23.8;0.1;0.29;0.37;36.1;251.7;116.45;272.076;1.80922163471862;5.28521837292472;5.9717726580399;8.65223899714619;1.48823069952661;0.56537492620496;3.60501574170809;0.193934663861132;0.134605967350983;2.68573991728739;3.83531315504319;0.628373828628998;0.327902688238888;0.625184113762861;0.0318971486613705;0.41438438412202;0.41438438412202;0.00969101498394592;0.919504843998083;0.0242418329826416;0.654291132824243;1.11229492580121;3.39329228383431;6.2946620913513;0.241395961819225;2.92250039328162;1.54121911287488;0.777879457913266;14.2708165970443;1.99195300437603;4.67454664895542;4.62365733862465;0.952357093333064;2.16092710429369;5.58860458006989;4.32185420858738;6.8555170917029;311.6001595;170.781865773238;11.8013336;141.558715
TC-R1-P3;TC;P3;R1;70.6;7.963;23;0.8;1.86;0.15;24.47;192.28;124.02;434.686;1.92049541267803;4.95088227060402;6.20239973472642;12.3428375952357;1.3179020439145;0.398969428556249;3.66701344477517;0.304415568712339;0.495101784232024;0.681997021311953;1.49402460310751;0.217223064597971;0.0864343084264176;0.455296510614595;0.0178175986668492;0.475215575712428;0.449294726128113;0.0240518312836116;0.514586024749358;0.0189548921987758;0.682582372386942;1.85766088687585;4.49461261100137;5.73018935002968;0.332117097022128;3.14938322449418;2.27671462182227;1.21827993046277;12.2778424197702;2.19463193147194;5.62914450139357;3.00249841018307;0.920190160243155;1.94833777910453;5.2103275456356;5.65313158634117;7.38744213152956;351.4303098;175.554663342773;46.3687789;300.19787
TC-R3-P3;TC;P3;R3;71.6;8.124;23.1;0.1;1.59;0.2;43.02;293.97;116.58;344.001;1.84892683950548;4.69922736719588;6.0080782149387;14.8236816395516;1.69626315550961;0.53405139688344;2.5646611243997;0.241781239605062;0.594811515838219;1.25340581267655;2.24426389891079;0.338197071349412;0.182448420070077;0.61112804121034;0.0163165253721207;0.439496084701773;0.388784998005414;0.00583211605400269;0;0.0222498073256192;0.540918258094489;2.02844346785434;3.42694920943973;2.89183595004438;0.237935869307449;2.62007281264518;1.77488803437254;1.09874021175443;15.3992666601275;1.47062151419439;4.63161258493407;4.20902019579775;1.33539194967077;1.8480936714405;5.48652808708897;5.08225759646137;7.40381865766832;572.5542474;131.700638573995;57.1108344;140.607944
TC-R4-P3;TC;P3;R4;68;8.115;23;0.8;1.55;0.17;24.32;230.99;131.86;254.196;1.47213271427026;3.78678498598087;6.83637726703964;11.6689348776876;1.57365910835787;0.724471579358729;3.32675622938746;0.223855308611089;0.1667817171805;1.95635588403742;2.58353123875801;0.449613070269864;0.243513990103847;0.50858911474814;0.0152196243814905;0.440828023177162;0.303520933990833;0.0181334799468286;0.328344204570096;0.0171220774291768;0.578135112363491;1.37307089186329;2.7825420679667;3.32033123880376;0.198228730674851;2.75336847263113;1.32248406953149;1.01896313554065;16.563570969214;1.48147122543145;4.71180116576245;5.2321227668896;0.874429357449781;1.77772342450471;7.6540869666175;4.78997700491547;6.92316797055281;246.0903463;120.497551083963;34.0667363;182.784468
TC-R5-P3;TC;P3;R5;70.6;8.049;23.2;0.6;1.63;0.19;33.47;249.77;123.39;257.883;1.95282268260556;6.48348267129251;6.2345297742434;11.0565345531418;1.23047755766218;0.651503837076233;4.26613176389922;0.378563106589239;0.338920709926845;0.288387544950606;0.619902532424036;0.09322497676651;0.0509687957087929;0.318446065496817;0.0239596902904582;0.471616273945474;0.377293019156379;0.0190744961961944;0.408439985171491;0.0174252293021514;0.451758746621454;2.16447047831817;5.62518405741487;4.79473859496854;0.29205619991774;3.26159886297028;2.31340193324832;1.01769827535602;9.68054457045973;1.70278296803471;6.09626088847413;3.0828811170541;1.13187905746914;1.39082141449389;6.90322336218309;7.20852562390126;7.60046858326864;528.3316919;109.819556653311;20.7619174;53.6130526
TC-R6-P3;TC;P3;R6;66.7;8.061;23;0.6;0.23;0.12;21.13;150.12;131.44;296.537;2.71046038063381;3.61848586707558;7.20482248310254;14.0397795660219;1.94993035821968;0.654354372564334;3.21877038994264;0.241520288696954;0.3940331004;0.429036040790863;0.88257413985533;0.130010921451777;0.0805067628989848;0.430536166807614;0.0720060488040609;0.56984029402765;0.621125920490138;0.0205543054248377;0.363868759874576;0.0130010921451777;0.55274508520682;2.05142505849954;3.42995343753971;3.63415421945041;0.240631603664798;3.16831203479373;1.76080650854544;1.03141093219005;13.8927063683941;1.64114004679963;3.95469164055189;4.02307247583521;1.25364864686083;1.53805754943265;5.91860120288009;6.40532827548536;7.85809765464129;218.7263259;111.831129108251;89.6686272;174.296894
pH-R1-P3;pH;P3;R1;63.1;8.142;20.6;2.2;5.2;1.06;15.72;156.52;132.46;290.727;2.16125556572395;6.42001908109164;6.18903580317743;10.3996840689;1.68557252255026;0.334965518937777;2.21412284789045;0.156439964339411;0.291629413291676;3.21425348696205;4.09999305384328;0.642036847866946;0.39019563359801;0.751454395179481;0.0113034656314603;0.468877798057255;0.396742752202292;0.0101006681679525;0.0594749932872698;0.0185376836355949;0.798638007679939;1.87551119222902;3.63580776274791;1.88010922490505;0.148772243315929;2.79780927851746;2.08676382651855;0.819248020781357;15.3493072572809;1.05111066817231;5.29677336706437;3.94166500564615;1.4478534203746;2.00685256046561;4.15453687956039;5.06994331064997;7.72360240975632;554.3389902;234.305661580265;126.982501;360.80194
pH-R3-P3;pH;P3;R3;63.5;8.12;20.7;0.5;0.33;0.15;18.2;226.56;131.03;344.072;2.14528057613154;4.85180569412224;6.55583622072577;12.4871805613175;1.63812204749524;0.525081027514804;2.25293785365691;0.143691311926149;0.18759699057025;4.23268481797274;3.32973570969608;0.577426197925452;0.544607811868245;0.694951499346531;0.0177396681390308;0.424532998235696;0.419479033970986;0.0095111980939672;0.0552345022930401;0.0168526847320792;0.838958067941971;1.48586549382494;2.77994693644081;1.33888068056565;0.122213904084331;2.79989620264971;2.01147777735485;1.04617060279511;16.000850862074;1.16746574514817;4.52329801691605;4.77094226588687;1.2331672805894;2.22748206614426;4.35136031525856;4.69670637202511;7.49502900456592;261.4341331;186.251866247899;103.73584;274.192232
pH-R4-P3;pH;P3;R4;63.2;7.895;20.3;2.3;1.67;0.78;12.56;113.81;122.08;373.549;1.85467659403946;3.26521091584507;7.64171762251383;9.33431225561755;1.94027705222589;0.659364482123462;3.84835250348702;0.236623360112828;0.266565156120076;2.30926101705894;2.73010959427191;0.489881051340794;0.192126524379836;0.383837190481794;0.0103964569469608;0.511818256765264;0.36016840290889;0.00706053218784968;0.48301251293878;0.0253673549505844;0.91463818107126;1.1326348459898;2.93443527475514;4.56343103110222;0.198410044830531;1.64919216068807;1.27480658398015;1.00468028179848;20.1931258525629;2.17996664918539;4.58266902122232;4.95705459793025;0.881464775540178;1.70009682344866;3.91831839309121;4.8250366989305;6.53989994755616;524.5768967;257.937224224455;89.864476;220.751158
pH-R5-P3;pH;P3;R5;64.5;8.148;20.6;1;0.72;0.56;26.94;197.34;119.36;331.109;3.7945313466342;3.5095123384354;8.72880199701758;13.7095680645389;2.67897170180827;0.658172870150718;2.8553435375262;0.215396862868248;0.234978395856271;1.39954556683485;2.38609880155868;0.356383900382011;0.204716026692963;0.652243062437406;0.0142411149003801;0.543670119480167;0.559899078270619;0.00890800630959118;0.0747326180394394;0.0163772821354371;0.734360385267986;1.64723931723095;3.39855396350164;1.7821115814961;0.139113065112678;1.93530333576149;1.20500019019112;0.80333346012741;16.257359468336;1.33888910021235;4.34530371614372;4.10998381368216;1.66752551571902;1.62184320992518;4.25560568758144;5.19821541642685;6.95816608140661;441.554774;171.669713266843;127.817896;268.658214
pH-R6-P3;pH;P3;R6;66.1;8.253;20.6;1.4;2.34;0.47;45.79;340.4;115.87;429.366;1.98187559634744;4.18626473985229;8.46465317548398;8.4088045871074;1.9460855178581;0.815315393862617;2.82300049914267;0.213211650780592;0.169786892548215;3.85463191769023;5.51533550955007;0.87671065944827;0.370479694108662;0.715139261700776;0.0168222036395697;0.441363375128197;0.40569764784511;0.0062925318297314;0.0366795645926508;0.0199519159446059;0.713314545661732;1.67628918230507;2.6484342298373;1.31300053908617;0.0884988108452685;1.85015960281012;0.949599988912181;0.869352102525236;17.7570739710667;1.38204693221961;4.51617271722084;5.67976706983154;0.913934261629094;1.96491218917472;4.38678070141333;5.62056277368583;6.40199804731405;201.658966;142.42076637303;74.9340327;202.180503
C-R1-P4;C;P4;R1;61.2;7.885;20.4;1.9;0;1.25;21.16;143.65;108.48;416.122;3.52194448314089;4.51746850387172;2.39400253122293;13.752484363979;0.62358035609988;0.110296631680678;3.22563382472712;0.40968858125887;0.894942852979247;3.32039728519776;5.322479619236;0.827342194755575;0.44175294180605;1.21129759493836;0.0320643605471798;0.528318057897414;0.363073202784126;0.0116799609395208;0.322950761537194;0.0183808436257718;0.765712075102419;2.19938574763461;1.91296745638347;4.60072195101543;0.169681547216563;1.23119054021027;1.65477594345842;0.777349036730116;15.1559788239117;1.56866242741347;3.32584363319561;3.9356204224869;1.13344006253762;2.85467311903209;5.59802193815763;5.4151320168826;5.85106430640572;268.2379462;132.552344694215;200.769988;243.452346
C-R3-P4;C;P4;R3;62.1;7.995;20.2;1.2;0.21;0.06;2.81;38.14;32.48;304.074;3.97855072006057;3.8236603236942;3.08249748640426;10.8516366078438;0.285601331340178;0.169913276079844;7.41751517491007;0.88302200852538;0.881718975556577;0.304041026053992;0.630016440416165;0.105545670473029;0.0655859927630755;0.432172601319603;0.0718839854456225;0.551894014358451;0.178189995667302;0.0172716029644061;1.96627099596246;0.0360505788035448;0.447949850219191;1.73240273565433;1.86693137021005;13.513713020361;0.326029826983395;0.895899700438382;1.5591624620889;0.472698460728538;11.2952658364662;3.63062116172129;3.44500658290118;2.26697272265624;1.25227969177299;0.972391155984488;7.66075119410388;8.50630872104692;4.42257669802041;286.4724276;164.42700310246;175.149074;287.994046
C-R4-P4;C;P4;R4;61.3;7.985;20.3;3.2;0.44;0.08;5.07;157.32;1.1;343.614;2.81250662811944;5.71643547141284;2.1104484805788;11.7075859027365;0.32056164327696;0.104194455478721;3.70036504271831;0.510624114383321;0.937890059270376;6.61967141408577;6.34731888153691;1.2517003716926;0.728535647739046;0.922693791202915;0.0292122434694879;0.46740266501552;0.228657418856513;0.0406058796759838;0.392272859158205;0.0227206338096017;0.443864401309702;1.61573367294933;2.15876187692634;6.43229422848149;0.223916657576384;1.27274754466456;1.49467974531942;0.494303537822169;8.6015540799259;4.24865659890007;3.06838080450836;3.12050124557124;0.896135325371483;3.78550777063692;6.03153741907249;6.86446401503964;4.27555747170672;657.421365;230.161265473983;129.446579;306.400257
C-R5-P4;C;P4;R5;64.4;8.167;20.2;5.5;1.55;0.19;14.01;65.51;135.36;339.167;4.07408594880118;3.44451133963248;2.84061373523195;15.9290606209525;0.531536100409204;0.145100112212241;5.02504208333232;0.64267233402828;0.80790790485913;0.242614179610174;0.771636681993821;0.0959172337993712;0.0687809855816219;0.824834475529607;0.0488989819369344;0.581739692915707;0.385785270038837;0.0156055928331837;1.24824964625242;0.0185386250200465;0.633790086492376;2.22898156022439;2.00172642344185;9.8980881861856;0.282897239663226;0.866485963658659;1.5523264437277;0.572554329343354;13.2728503620505;2.63007576955049;3.07097322102344;2.86889522243167;1.56151180730006;1.47498141464861;5.80577790872324;8.07578476672854;5.4591677498353;280.6749816;193.378538419633;202.772018;279.901397
C-R6-P4;C;P4;R6;60.7;8.044;20.3;4.6;3.56;0.44;3.06;39.06;79.73;361.419;3.79918069367365;4.96761978657734;3.06657393554109;10.6508928637962;0.477327420865194;0.172617381446236;5.59040041366815;0.777205233360736;1.03274804763463;0.368865570049457;0.774938778245225;0.115589210891074;0.0651605845709487;0.454046508140755;0.0224756798954867;0.531630020487263;0.264738836113091;0.0273413136384377;1.11799840179455;0.0315415003575317;0.690903791807334;1.7972107980035;2.5301742799372;10.1345289162718;0.414827413865488;1.37319819057034;1.97155100715115;0.714579622679237;10.9231674249913;3.06063922725866;4.96546743831626;3.04557278943108;1.00945133444748;1.30160182591653;7.0668890096372;9.54508005672122;5.14626469224715;219.2397736;305.169349347144;159.181497;197.065453
TC/pH-R2-P4;TC/pH;P4;R2;66.5;7.924;23.9;1.4;0.84;1.61;13.81;135.16;135.25;360.125;2.96983203083759;4.81646309399988;2.00798321719334;7.08715961017414;0.399305147003373;0.0503674720031774;1.6280416816143;0.311835210389633;0.779345541362582;11.4818888391598;10.577421238263;2.0196543291876;1.26673961047857;1.50194968363405;0.0419498377895851;0.422787638199645;0.234882021222025;0.00563372983011475;0.111978091470055;0.00969938446001969;0.585823394106697;2.21065431738376;1.99767565237547;2.44049806311762;0.113697089985864;1.79339331497758;1.63588419486399;0.602403301487076;10.4674481928121;0.668722931008589;1.41758208102234;3.36572119821678;1.36231572308774;7.13748131436091;4.68279197344314;6.76927791322325;5.0237119362546;383.79541;260.227701628597;283.441088;320.129099
TC/pH-R3-P4;TC/pH;P4;R3;66.8;7.764;23.8;1.1;0.35;0.41;6.42;81.11;94.61;589.601;4.23583914970407;3.98572346214704;3.04896035953047;11.0402640307378;0.644234091209745;0.0845127604987124;4.23646194884376;0.77133277725513;1.83678605661028;0.0579790614674428;0.372756071296758;0.0185439103478866;0.0333320920177202;0.529323010563091;0.0549275319165248;0.633970778878421;0.275523165504124;0.00503412453437631;0.0755504407550734;0.0194828425173998;0.652695654203944;2.9879551055156;2.65269029812304;10.3671156321618;0.50493587964431;1.16094227018243;2.37538418415206;0.658045618582665;9.23671349986156;2.36468425539462;3.96699858682151;2.16138560900323;1.3588909521951;2.38535894979344;9.26725660954232;10.5376201881679;5.4007890403187;105.3085285;177.735068210108;190.775031;91.0100734
TC/pH-R4-P4;TC/pH;P4;R4;76.8;8.061;24.5;0.8;2.24;0.12;31.1;201.43;130.35;320.763;2.95338768917165;4.02002488607321;2.80635450152664;7.51582654609496;0.320414702127113;0.102421697136009;4.44007038724504;0.815512477349988;1.76067856025391;1.88023832806002;3.27022939860939;0.608588803519613;0.255130450660496;0.862152969012343;0.0703088008641475;0.622736958178089;0.218156259234363;0.00497641728315544;0.0535779318267889;0.0210578339221828;0.600921332254653;2.10619952097176;2.12255229868897;13.1577431055089;0.647794446223782;1.62823898937647;1.78293160956084;0.604887809695278;12.6094317837462;2.26287537987643;2.82214869900453;2.57622709768579;0.987652882715569;2.4799813642099;8.38179493860014;7.49415133556326;5.13262180816846;161.4554296;555.676945334043;177.200571;120.129637
TC/pH-R5-P4;TC/pH;P4;R5;69.8;7.832;24.2;0.8;0.39;0.16;22;170.61;126.73;303.587;2.65231848765365;3.4989456194408;2.62102879902285;6.88775170333872;0.370996635444599;0.0905942719359223;4.74302952203488;0.828623138098679;2.51867020042454;3.33241647924089;4.76740606254568;0.904620587926462;0.375147788890447;0.887413618154134;0.0575358051762224;0.594391812759645;0.194045437155211;0.00624649296637243;0.085279965969883;0.0371025285715827;0.622987982445676;1.32563672330244;2.10260370233364;15.0487460528458;0.694455434369311;1.43593623494856;1.43185106785055;0.61686023179867;13.6853097783149;3.52345662202883;2.41637633846962;2.45927059299867;0.837459255090909;3.05665398630775;5.11535929672051;5.33867648293478;4.83479526048825;222.0896024;296.226108009617;203.962363;204.930232
TC/pH-R6-P4;TC/pH;P4;R6;66.4;7.865;24.4;0.1;0.16;0.09;15.39;103.28;135.38;303.344;2.94421384500157;4.40239108648813;2.32925143796646;10.0821431748999;0.414518053394627;0.103140285076006;3.82516737819052;0.556135193557914;0.672824274349083;4.78549368563785;7.12051667466114;1.32926242245941;0.560604137077575;1.19991133502919;0.0558617939957726;0.506444732957182;0.342345322278319;0.0115365031757515;0.0972803962077063;0.0228412668782714;0.503615432773064;1.5730909023698;1.87641015145334;7.6372359687652;0.335960774665564;1.29016088395796;1.4655774953733;0.580006537744259;11.7925231674052;1.72587311231219;2.93964289129895;3.71204184156326;1.0949391712538;4.11794902187873;6.90191455779675;6.47658648980927;4.61458860029701;370.3405084;345.064999301975;276.560758;267.087472
TC-R1-P4;TC;P4;R1;71.4;7.892;24.2;0.9;0.19;0.44;25.08;193.13;131.05;481.604;4.24177681892456;5.49327193001538;3.11155606469077;10.0419677337006;0.640979608193045;0.109577909835038;4.4854258516044;0.699652576970342;1.21334659908146;0.899129395569332;1.77353025990738;0.330373177249898;0.1249615111554;0.688442309478829;0.0412142187187996;0.571119927060422;0.379494162059886;0.0153207098452434;0.0553672869458616;0.0267068137297822;0.589906766766357;2.66397387030158;3.22413088066015;8.57337588916449;0.421752594357823;1.386468770298;2.31453865177119;0.777775163825707;9.5888029859092;2.11164078294709;3.83627266795192;2.76542280471362;1.39774087412156;3.63297575942347;6.94501726448091;8.90913490120101;5.91785450736951;910.1305484;134.524497806468;167.330372;174.870864
TC-R3-P4;TC;P4;R3;72.6;7.942;24;0.9;0.24;0.5;21.76;109.16;132.66;393.995;3.66812451470266;3.98735536886711;2.54451326205947;9.94032123756999;0.549120436332733;0.11747317324839;5.25163276419193;0.810553743305941;1.50170126771255;2.95442357700258;4.54191805293234;0.767337015286075;0.353096674117873;0.913633642731104;0.0396953649960256;0.623822294671799;0.160515678161165;0.0111563262738328;0.0851151078926887;0.0265702846344365;0.554508706374932;1.56137977847678;1.99517190406704;10.0751933902548;0.401585727133783;1.07253657680414;1.25494075653274;0.609229960293511;13.0309545998109;2.46975259352519;2.73241461233437;3.79765502194937;1.26223692372188;3.44006146670481;5.64618784209158;6.23199541069711;5.01611494253639;139.3822767;103.269948798795;188.258134;146.034266
TC-R4-P4;TC;P4;R4;67.3;7.841;24.1;0.3;0.35;0.69;12.54;93.26;125.25;302.931;3.08354875945398;4.1404868065908;2.56835047991003;8.05773480964466;0.451985974512799;0.115545364920972;4.84160865826708;0.748623894248589;0.848752706072217;3.13327059689026;4.31432213752335;0.835870636714791;0.400808021598091;0.963227458771161;0.035718465036499;0.567189973505589;0.193511873313672;0.0143891165924544;0.143395637657781;0.0275207845363189;0.507134564546174;1.90509102865701;2.02396604981755;9.83819278083029;0.399789474080252;1.36125593641341;1.50138522398538;0.547171503852451;12.3013496018536;2.35217018424377;2.66912928708512;3.65670712330662;1.0943430077049;3.52233324721394;9.27889729201343;6.8508811701475;4.70434036848753;486.332444;311.223009782217;97.6169775;266.659582
TC-R5-P4;TC;P4;R5;62;8.029;24.3;0.6;0.16;0.12;30.7;243.5;129.07;352.402;3.05228875109122;7.11345835392237;3.1351785741579;7.91333307325653;0.393319423729539;0.143671083435987;2.82573781959466;0.686181580977921;2.84023461355899;0.436325073239896;1.16258602576624;0.200681108604148;0.0980665474057096;0.764919069764535;0.0619666879259266;0.647855952087647;0.207313904668047;0.00406406138094192;0.0306286217278281;0.01591804827455;0.741795065140356;3.97135698629728;4.12862660384224;9.00228651054204;0.45946735047312;1.78160386824103;3.25547615924043;0.874605535318324;7.9038426154693;1.65851123734438;3.97459626605772;3.21012624259429;1.19853351136215;1.17313140679755;6.27514629862461;11.6538431260171;7.00332284206747;498.6567389;202.267743133957;164.013352;152.277155
TC-R6-P4;TC;P4;R6;66.8;7.968;24.1;3.5;3.21;0.49;12.31;95.02;131.85;470.65;3.23958592062248;3.87458902769866;2.44415055203294;11.5026736972006;0.46407291424895;0.129682269525698;4.2277588109049;0.672195961566469;0.769487482319511;1.81654195031682;3.27877627692871;0.539785843750164;0.234123980421758;0.902417875647864;0.0665952655421889;0.500998887284678;0.201585351096793;0.00929826386782763;0.0728061932213758;0.0226319847741033;0.598827072375769;2.17297150520514;2.25958191608283;9.19301509547303;0.38625214728419;1.49113870002481;1.59489586603051;0.675903824265719;11.5941221785229;1.98324411593757;2.86369778175739;4.41709078138562;0.847844270789455;2.1269715968239;5.44909866233933;11.8705271975124;5.50505877921684;507.0157803;427.038792738168;359.233458;398.10183
pH-R1-P4;pH;P4;R1;61.8;8.157;20.6;0.4;1.74;0.91;17.64;241.33;117.45;298.387;3.4112701911072;5.60372789229492;2.53920061825903;13.2329396600902;0.370684900027984;0.129087033163948;2.76905013288382;0.405294024805413;0.606775790403922;5.549329007699;5.99169906718342;1.06821352486612;0.646394181746637;1.04109505378662;0.0349574041259243;0.514258526953389;0.306623628746857;0.0071941139613917;0.0770838712923669;0.0182202227565424;0.685678035937853;2.27432644314598;2.40562235522175;2.85643598417812;0.137680562995773;1.557261736549;2.09807821559857;0.637390850308426;9.28804015582014;0.642219568871369;2.85377267069909;4.14304052700477;1.29409657486862;3.86046918477864;7.25075302012911;8.39734536347148;5.29468990426659;288.2035678;294.215182907541;250.432073;199.451757
pH-R3-P4;pH;P4;R3;60.3;7.814;20;0.4;0.13;0.15;6.5;133.83;120.4;273.941;3.48149926946417;4.24388826909855;2.26722399852918;14.5319814937929;0.623697559820033;0.107682076703077;2.49861764998177;0.332140596548565;0.476799650465484;7.12919870577591;5.99067442870373;1.12361097254467;0.862841190520647;1.12233268929945;0.0296135618474988;0.49285430127403;0.25978034599173;0.0108514853234126;0.0477013606765988;0.017043776602877;0.665231914034898;2.05396423092527;1.83910212616192;1.65000963957242;0.0893791732535248;1.8306016904464;1.65579622398467;0.526844253086032;12.1416963579873;0.585112741906607;2.77260892637903;4.44297227256884;1.17265333751407;4.24702495840773;5.69864481723849;7.29957414726328;5.67874980630521;690.4547757;602.984296804938;330.933282;526.059037
pH-R4-P4;pH;P4;R4;60.3;7.891;20.8;2.1;0.28;0.16;1.58;46.88;37.45;NA;2.84289781203173;3.21148553350772;4.26661048299006;16.1014193919212;1.0471523214974;0.241907510250527;5.49801931278318;0.806849691746778;1.17754366147388;1.52270562810741;1.89800687658825;0.358407893050496;0.164326275549665;0.433084202850519;0.0332108010164627;0.807246704267266;0.601606622421404;0.00771941246261744;1.34050590569309;0.034938530549111;0.516287865059823;1.19227494261696;3.32118705036292;8.00945200291892;0.27082433330059;0.780994778925241;1.14633407326842;0.540352129956679;13.3031631670711;2.53112313506024;2.39767584790494;3.53963460028303;1.15070939415876;2.11523531672994;6.24853966355559;5.40394040281183;5.13662672525621;180.1644298;189.416924859672;203.456975;175.720976
pH-R5-P4;pH;P4;R5;60.9;7.996;19.7;2.9;3.1;0.58;3.17;65.09;122.32;235.254;4.79009897477329;4.35644401369946;2.49232056253805;13.1429895794196;0.976420422986625;0.0862519012269837;2.3894660612142;0.392145456554214;0.712920959069773;3.51529464528579;5.73580856075757;0.895628041408732;0.445348513201212;1.13569061408421;0.0430814995287886;0.553058404997827;0.298710689330377;0.00626159498433415;0.156165867279682;0.0145335179133263;0.609251504970869;2.72388658290374;2.59358140778349;2.39533296339136;0.12382291611114;1.48172332034177;1.81296685702496;0.609251504970869;12.4659955992826;0.872471815370904;2.57896753560484;3.96900737704323;1.67692040445865;3.03139816953325;7.20462298292402;8.01299582813289;5.6991633498974;464.9315211;348.601705861444;321.678042;409.184043
pH-R6-P4;pH;P4;R6;65.7;8.192;19.8;1.3;0;0.66;36.74;288.43;116.32;213.086;2.83763277167349;4.54142427233532;3.04913170548567;11.1531804878512;0.521402488081347;0.109276994920343;3.09715510994233;0.528066151875652;0.848325449463998;5.33327084895583;7.7568073268044;1.29397031736072;0.496938964841055;1.12101714433046;0.0374841477670139;0.627006321428033;0.179858387023181;0.0058763989316091;0.131903076474746;0.0173172378572754;0.544571227375742;2.04588915238868;2.13959214691224;2.41537496011473;0.130731380819946;1.28149100754016;1.27149887492776;0.622010255121834;13.6217747838528;0.899291935115904;2.26072000355526;3.83697892316119;1.35143593582696;4.30151135198843;6.58028819917277;7.21185931037742;5.79793494834448;122.004742;219.866463508453;128.648488;161.973853
C-R1-P5;C;P5;R1;59;7.824;20.2;0.7;2.22;0.11;12.42;110.61;129.93;240.569;3.40206967286808;3.54821792307186;2.18286987919451;9.20435237070017;0.138196378587234;0.108282158607168;4.78699109759496;0.430431112205784;0.525332108868826;3.73348340430186;5.99866711865979;0.990240362184404;0.470239769982041;1.17719887995504;0.0131510744439422;0.785792553739658;0.2511295790302;0.0130221248353467;1.44242236842867;0.0298564933321931;0.0267331487354729;0.984265930715139;1.40680773611349;8.65302916135168;0.247062329492893;1.45412127212648;0.943761159903816;1.02072022444533;13.7108649196327;1.82271468650952;2.94469683798315;3.49556172101714;1.05717451817552;3.97173637986515;7.6943743108189;6.58727009343489;4.74715913908701;745.7897789;96.4204983331929;128.58944;232.823797
C-R3-P5;C;P5;R3;60.6;7.985;19.9;1.3;0.25;0.06;3.04;47.12;2.81;247.437;3.85848535152678;2.46780224195873;2.48926859887366;6.16873420260629;0.222353393138831;0.121427736530423;7.74137927616047;0.593232511879128;0.658427087413403;0.582176121876239;1.10449523580581;0.16851463383713;0.107895116235086;0.541763110141543;0.039269247251639;0.703845005629074;0.199857223820601;0.0289582799941577;3.47854708311152;0.0499443824268418;0.0230270279619388;0.508332504065442;1.24953781413477;17.9124851654101;0.390458619118192;0.569158615663016;0.643018894031499;0.708189727886043;11.9132284286106;3.46708836106173;3.81032141936233;1.87692001501086;0.994941396846036;2.71647334221454;7.15486421282738;11.4596580338231;3.27592058175507;331.8772912;263.408342135619;268.047821;440.993644
